areaSource|areaSourceHigh|areaSourceLow|areaTotal|associationId|datlocation|depth|endtime|eventid|h|hHigh|hLow|hfall|hfall_high|hfall_low|l|lHigh|lLow|latitude|locuncertKm|longitude|lppotential|mass|massHigh|massLow|maxdistvhfKm|maxdistvhfReached|maxdisthfKm|maxdisthfReached|maxdistipKm|maxdistipReached|maxdistlpKm|maxdistlpReached|maxdistinfraKm|maxdistinfraReached|infraDetected|name|otherdataquality1to5|peakDischarge|peakDischargeLow|peakDischargeHigh|peakFlowheight|peakFlowheightLow|peakFlowheightHigh|starttime|sources|toeLat|toeLon|topLat|topLon|upstreamDrainarea|type|subtype|volume|volumeHigh|volumeLow
||||4|IRIS||2017_06_17 234906|4|||900.0||||1900.0|||71.64375|0.0|-52.32878|1||||||1100.0|False|||1100.0|False||||Nuugaatsiaq, Greenland|4|||||||2017_06_17 233912|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|||71.64375|-52.32878||landslide|Rock/ice/debris avalanches and slides|43000000.0|51000000.0|33400000.0
||||214|ETH, ORFEUS, LMU, BGR, IRIS, INGV||2016_03_25 171550|214||||||||||47.3511|0.0|9.8366|1||||||233.0|False|||49.0|True||||Mellental, Austria|4|||||||2016_03_25 171400|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|47.3489|9.8392|47.3511|9.8366||rock slide|Rock/ice/debris avalanches and slides|||250000.0
||||306|IRIS, INGV, ETH||2014_11_12 121609|306|1600.0||||||2000.0|||46.4535|0.0|12.2607|1||||||382.0|True|||73.0|True||||Antelao, Italy|5|||||||2014_11_12 121409|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|46.4642|12.2377|46.4535|12.2607||rock slide|Rock/ice/debris avalanches and slides|680000.0||
||||216|NIEP, ETH, GFZ, ORFEUS, LMU, BGR, IRIS, INGV||2017_02_21 093844|216||||||||||46.6149|0.5|12.3749|1||||||294.0|False|||123.0|True||||Zwölferkofel, Italy|3|||||||2017_02_21 093636|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||rock slide|Rock/ice/debris avalanches and slides|||
||||167|IRIS, NCEDC||2021_02_01 110452|167||||||||||46.198|0.8|-122.174|0||||||90.0|True|||0.0||0.0||False|Mount St Helens 1|2|||||||2021_02_01 105427|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||snow avalanche|Snow avalanches|||
||||209|INGV||2012_05_01 182823|209||||||||||47.1179|0.25|11.7992|0||||||57.0|False|||0.0|||||Gamsgrube, Austria|3|||||||2012_05_01 182646|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||rock slide|Rock/ice/debris avalanches and slides||10000.0|1000.0
|||100000.0|176|IRIS||2020_04_09 132954|176|||||||1600.0|2300.0|1300.0|46.8676|0.3|-121.7765|0||||||23.0|True|||0.0||0.0||False|Carbon Glacier, Mount Rainier|3|||||||2020_04_09 132841|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|||46.7204|-121.7795||snow avalanche|Snow avalanches|||
||||119|IRIS||2011_07_02 162720|119||||||||||46.843|0.2|-121.75|0||||||13.0|True|||0.0|||||Nisqually 8|4|||||||2011_07_02 162536|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|46.8205|-121.7379|46.843|-121.75||rock fall, rock and ice avalanche|Rock/ice/debris avalanches and slides|16000.0|22000.0|11000.0
||||197|RESIF, INGV||2018_06_01 055748|197||||||||||44.61|5.0|6.76|0||||||31.0|False|||0.0|||||Heuvieres, France|1|||||||2018_06_01 055725|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|||
||||126|IRIS||1992_10_23 155954|126|1000.0||||||2000.0|||46.8746|0.5|-121.7537|0||||||73.0|False|||0.0|||||Russell Cliff, Mount Rainier|3|||||||1992_10_23 155836|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"||||||rock fall, debris avalanche|Rock/ice/debris avalanches and slides|75000.0|100000.0|50000.0
||||70|IRIS, Attachments below||2005_05_15 170812|70|1400.0|1460.0|1300.0||||3800.0|4400.0|3000.0|59.981|0.1|-153.06354|0||||||52.0|True|||0.0|||||South Twin 6|3|||||||2005_05_15 170714|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|59.9595|-153.01577|59.981|-153.06354||rock avalanche|Rock/ice/debris avalanches and slides|52000.0|77000.0|35000.0
||||223|ORFEUS, BGR, ETH||2018_02_12 200335|223||||||||||47.353||9.815|0||||||99.0|False|||0.0|||||Rudach, Austria|1|||||||2018_02_12 200235|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||landslide|Rock/ice/debris avalanches and slides|||
||||45|IRIS||2013_11_05 163520|45|1700.0|1900.0|1500.0||||5000.0|7000.0|4000.0|60.02716|0.2|-153.0767|0||||||52.0|True|||0.0|||||Iliamna|2|||||||2013_11_05 163203|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|60.01614|-152.99288|60.02649|-153.07927||ice and rock avalanche|Rock/ice/debris avalanches and slides|||
||||105|No digital data||1977_07_14 042110|105|220.0|250.0|190.0||||480.0|530.0|430.0|48.77312|0.05|-121.81685|0||||||38.0|False|||0.0|||||Mount Baker|3|||||||1977_07_14 041955|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|46.17985|-122.11105|48.77312|-121.81685||ice avalanche|Rock/ice/debris avalanches and slides|300000.0||
310000.0|520000.0|200000.0|7900000.0|19|IRIS||2012_06_11 222652|19|2400.0|2500.0|2300.0||||9300.0|9500.0|9100.0|58.79367|0.0|-137.44247|1|20000000000.0|||||890.0|True|||1000.0|False||||Mount Lituya main|4|||||||2012_06_11 222400|"Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href=""https%3A//doi.org/10.5066/F7251H3W""&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;"|58.81626|-137.30032|58.79367|-137.44247||rock and ice avalanche|Rock/ice/debris avalanches and slides|13000000.0|60000000.0|2800000.0
3500000.0||||275|IRIS||2009_08_10 110853|275|1500.0||||||7200.0|7500.0|7000.0|23.2281|0.0|120.7517|1||||||208.0|True|||277.0|False||||Butangbunasi, Taiwan|5|||||||2009_08_10 110556|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Jensen, E.K., 2022, Seismogenic Landslides and other Mass Movements (ver. 2.0, December 2023): U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|23.1831|120.7782|23.2281|120.7517||landslide|Rock/ice/debris avalanches and slides|83800000.0||
130000.0|160000.0|84000.0|3000000.0|188|IRIS, NCEDC||2010_07_09 073820|188|1800.0|1900.0|1600.0||||7600.0|7900.0|7300.0|51.8713|0.0|-125.9434|1||||||500.0|False|||500.0|False||||Sheemahant Glacier|4|||||||2010_07_09 073435|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"|51.8478|-126.0291|51.8713|-125.9434||rock slide|Rock/ice/debris avalanches and slides|3800000.0|5400000.0|2700000.0
||||159|IRIS||2017_03_06 234541|159||||||||||60.033|1.0|-153.0987|1||||||319.0|True|||136.0|True|||True|Iliamna|2|||||||2017_03_06 232627|"Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href=""https%3A//doi.org/10.5066/P90VGCSK""&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;"||||||ice avalanche|Rock/ice/debris avalanches and slides|||
